collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/8/2023 22:36,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,8,39,22.60527778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153071,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/8/2023 22:37,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,8,39,22.62,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153072,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/8/2023 22:38,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,8,39,22.645,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153073,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/8/2023 22:39,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,8,39,22.66083333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153074,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/8/2023 22:40,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,8,39,22.67555556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153075,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/8/2023 22:41,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,8,39,22.68805556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153076,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,24:44.8,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,0.412434056,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153085,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:40,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.670833333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153112,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:43,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.73,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153113,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:45,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.751666667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153114,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:45,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.763055556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153115,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:46,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.775555556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153116,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:47,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.790277778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153117,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:48,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.802222222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153118,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:48,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.815555556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153119,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:49,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.832222222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153120,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:50,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.847777778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153121,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:51,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.8625,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153122,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:52,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.874444444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153123,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:53,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.8875,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153124,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:54,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.903611111,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153125,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:55,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.918888889,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153126,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:55,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.931944444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153127,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/9/2023 7:58,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2023,2,9,40,7.972777778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153128,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,47:01.2,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.783666472,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153131,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,47:40.4,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.794555528,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153132,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,48:21.0,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.805833056,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153133,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,49:04.4,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.817889194,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153134,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,49:53.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.831515528,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153135,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,51:53.0,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.864732222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153136,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,52:49.8,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.880498556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153137,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,53:41.8,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.894934389,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153138,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,54:24.0,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.906676972,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153139,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,55:10.8,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.919668639,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153140,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,56:56.6,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.949050167,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153141,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,57:35.0,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.959710722,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153142,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,59:37.3,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,8.993686444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153143,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,00:25.3,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.007025028,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153144,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,01:23.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.0232045,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153145,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,02:18.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.038460111,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153146,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,03:06.8,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.051878222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153147,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,04:05.7,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.068239583,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153149,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,05:01.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.083852444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153150,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,05:52.7,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.097978444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153151,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,06:32.8,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.109102083,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153152,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/20/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,07:15.0,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2023,2,9,40,9.120843333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-153153,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/11/2023 4:49,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,2,11,42,4.827222222,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-5787,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/11/2023 4:51,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,2,11,42,4.86,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-5788,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,2/11/2023 4:55,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,2,11,42,4.918055556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-5789,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
