collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/22/2022 5:40,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,22,295,5.681666667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160314,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/22/2022 5:42,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,22,295,5.713333333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160315,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:37,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.619166667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160922,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:38,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.635,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160923,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:39,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.661111111,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160924,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:40,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.674166667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160925,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:41,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.689722222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160926,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:42,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.714722222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160927,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:46,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.776944444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160929,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:47,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.791388889,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160930,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:48,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.803055556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160931,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:48,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.816388889,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160932,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:49,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.8325,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160933,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:50,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.8475,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160934,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:51,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.860277778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160935,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:52,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.875277778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160936,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:53,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.888333333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160937,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:54,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.903888889,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160938,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:55,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.917777778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160939,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:55,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.928888889,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160941,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:56,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.940555556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160942,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:57,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.953055556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160943,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:58,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.967777778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160945,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:58,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.980277778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160947,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 2:59,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,2.994722222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160949,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:00,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.006388889,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160951,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:01,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.019166667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160952,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:02,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.034166667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160954,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:02,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.046944444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160957,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:03,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.0625,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160959,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:04,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.076111111,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160961,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:05,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.092777778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160964,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:06,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.109444444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160967,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:08,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.140833333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160968,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:09,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.154166667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160969,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:10,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.170555556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160970,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:11,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.185833333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160971,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:11,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.199166667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160972,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:12,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.215555556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160973,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:13,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.231388889,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160974,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:14,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.245833333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160975,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:15,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.257777778,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160977,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 3:17,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,3.287222222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-160978,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 6:24,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,6.414722222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-161021,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 6:25,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,6.430833333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-161022,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 6:26,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,6.445833333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-161023,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 6:27,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,6.458333333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-161024,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 6:28,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,6.473333333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-161025,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 6:29,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,6.485833333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-161028,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,23,136423,6.1,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,10/23/2022 6:30,UTC,-80.03721,26.55135,0101000020E610000063450DA6610254C04CA60A46258D3A40,2022,10,23,296,6.500555556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-161030,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
